image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405932639.jpg,The Pioppi Diet,Dr. Aseem Malhotra,Paperback,4.0,8.09,$,11.4,9781405932639,Medical,dataset/Medical/0000261.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9082/9781908261151.jpg,Carbs & Cals Carb & Calorie Counter,Chris Cheyette,Paperback,4.5,20.59,$,,9781908261151,Medical,dataset/Medical/0000262.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784706883.jpg,The Language of Kindness,Christie Watson,Paperback,4.0,9.43,$,11.4,9781784706883,Medical,dataset/Medical/0000263.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330523646.jpg,Seeing Voices,Oliver Sacks,Paperback,4.0,5.44,$,12.4,9780330523646,Medical,dataset/Medical/0000264.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9325/9781932565225.jpg,Exploring Feelings,Tony Attwood,Paperback,4.0,17.64,$,20.1,9781932565225,Medical,dataset/Medical/0000265.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241317945.jpg,The Stress Solution,Dr Rangan Chatterjee,Paperback,4.5,18.72,$,20.4,9780241317945,Medical,dataset/Medical/0000266.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455502004.jpg,The Healing Code,Alexander Loyd,Paperback,4.0,13.56,$,17.0,9781455502004,Medical,dataset/Medical/0000267.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143114963.jpg,In Defense of Food,Michael Pollan,Paperback,4.0,11.48,$,17.0,9780143114963,Medical,dataset/Medical/0000268.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007498086.jpg,Bad Pharma,Ben Goldacre,Paperback,4.0,11.59,$,12.9,9780007498086,Medical,dataset/Medical/0000269.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2601/9781260143676.jpg,"First Aid for the USMLE Step 1 2019, Twenty-ninth edition",Tao Le,Paperback,4.0,43.19,$,56.7,9781260143676,Medical,dataset/Medical/0000270.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1018/9781101884232.jpg,The Vaccine-Friendly Plan,Thomas Paul,Paperback,4.5,14.91,$,18.0,9781101884232,Medical,dataset/Medical/0000271.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8548/9781854875860.jpg,Bartram's Encyclopedia of Herbal Medicine,Thomas Bartram,Paperback,4.5,14.09,$,18.0,9781854875860,Medical,dataset/Medical/0000272.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6154/9780615477121.jpg,Stop the Thyroid Madness,Janie A Bowthorpe,Paperback,4.0,20.4,$,22.65,9780615477121,Medical,dataset/Medical/0000273.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751573381.jpg,The Postnatal Depletion Cure,Dr Oscar Serrallach,Paperback,3.5,11.56,$,18.0,9780751573381,Medical,dataset/Medical/0000274.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8959/9780895947369.jpg,Essential Reiki,Diane Stein,Paperback,4.0,15.05,$,20.1,9780895947369,Medical,dataset/Medical/0000275.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465021475.jpg,Existential Psychotherapy,Irvin D. Yalom,Hardback,4.5,38.09,$,45.99,9780465021475,Medical,dataset/Medical/0000276.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4739/9781473962583.jpg,An Introduction to Cognitive Behaviour Therapy,Helen Kennerley,Paperback,4.0,36.0,$,37.6,9781473962583,Medical,dataset/Medical/0000277.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345305831.jpg,Secret of Childhood,Maria Montessori,Paperback,4.0,7.29,$,9.3,9780345305831,Medical,dataset/Medical/0000278.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008239336.jpg,The Doctor's Kitchen: Supercharge your health with 100 delicious everyday recipes,Rupy Aujla,Paperback,4.5,17.92,$,21.1,9780008239336,Medical,dataset/Medical/0000279.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608828029.jpg,The Thriving Adolescent,Louise Hayes,Paperback,4.0,29.16,$,55.6,9781608828029,Medical,dataset/Medical/0000280.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433803833.jpg,What to Do When Bad Habits Take Hold,Dawn Huebner,Paperback,4.0,14.1,$,17.0,9781433803833,Medical,dataset/Medical/0000281.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9659/9780965987301.jpg,Birthing from within,Pam England,Hardback,4.0,18.76,$,19.6,9780965987301,Medical,dataset/Medical/0000282.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761128687.jpg,Miracle Ball Method,Elaine Petrone,Mixed media product,4.0,15.97,$,18.95,9780761128687,Medical,dataset/Medical/0000283.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399162725.jpg,Wreck This Journal (Red),Keri Smith,Paperback,4.0,11.96,$,,9780399162725,Medical,dataset/Medical/0000284.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2922/9781292216119.jpg,"Essentials of Human Anatomy & Physiology, Global Edition",Elaine N. Marieb,Paperback,5.0,59.76,$,69.3,9781292216119,Medical,dataset/Medical/0000285.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008210915.jpg,With the End in Mind,Kathryn Mannix,Paperback,4.5,8.48,$,12.9,9780008210915,Medical,dataset/Medical/0000286.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6262/9781626253735.jpg,Balanced and Barefoot,Angela J. Hanscom,Paperback,4.0,11.44,$,16.0,9781626253735,Medical,dataset/Medical/0000287.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4802/9781480216891.jpg,Dissolving Illusions,Roman Bystrianyk,Paperback,4.5,24.31,$,,9781480216891,Medical,dataset/Medical/0000288.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7295/9780729541770.jpg,Lewis's Medical-Surgical Nursing,Diane Brown,Hardback,5.0,101.85,$,,9780729541770,Medical,dataset/Medical/0000289.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9113/9781911344773.jpg,Gut,Giulia Enders,Paperback,4.0,12.31,$,16.0,9781911344773,Medical,dataset/Medical/0000290.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062843395.jpg,The Longevity Paradox,Steven R. Gundry,Hardback,4.0,16.55,$,29.3,9780062843395,Medical,dataset/Medical/0000291.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9219/9781921966460.jpg,The Eczema Diet,Karen Fischer,Paperback,3.5,12.11,$,16.0,9781921966460,Medical,dataset/Medical/0000292.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5839/9781583944899.jpg,Healing Developmental Trauma,Laurence Heller,Paperback,4.0,16.54,$,21.5,9781583944899,Medical,dataset/Medical/0000293.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091901813.jpg,Contented Dementia,Oliver James,Paperback,4.0,14.51,$,18.0,9780091901813,Medical,dataset/Medical/0000294.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462515356.jpg,DBT (R) Skills Manual for Adolescents,Jill H. Rathus,Paperback,4.5,45.83,$,,9781462515356,Medical,dataset/Medical/0000295.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849054928.jpg,Starving the Anxiety Gremlin for Children Aged 5-9,Kate Collins-Donnelly,Paperback,4.0,16.66,$,,9781849054928,Medical,dataset/Medical/0000296.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0623/9780062376589.jpg,The Mind-Gut Connection,Emeran Mayer,Paperback,3.5,11.66,$,16.0,9780062376589,Medical,dataset/Medical/0000297.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848374645.jpg,Allen Carr's Easy Way for Women to Stop Smoking,Allen Carr,Paperback,4.0,7.47,$,9.5,9781848374645,Medical,dataset/Medical/0000298.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140134599.jpg,Dibs in Search of Self,Virginia M. Axline,Paperback,4.0,9.27,$,12.4,9780140134599,Medical,dataset/Medical/0000299.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345336569.jpg,Discovery of the Child,Maria Montessori,Paperback,4.0,7.8,$,8.8,9780345336569,Medical,dataset/Medical/0000300.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4625/9781462513260.jpg,"Clinical Handbook of Psychological Disorders, Fifth Edition",David H. Barlow,Hardback,4.0,68.7,$,82.5,9781462513260,Medical,dataset/Medical/0000301.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4158/9780415870535.jpg,Why Love Matters,Sue Gerhardt,Paperback,4.5,22.0,$,,9780415870535,Medical,dataset/Medical/0000302.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784162818.jpg,All That Remains,Professor Sue Black,Paperback,4.5,9.46,$,11.4,9781784162818,Medical,dataset/Medical/0000303.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1430/9780143038580.jpg,The Omnivore's Dilemma,Michael Pollan,Paperback,4.0,16.03,$,18.0,9780143038580,Medical,dataset/Medical/0000304.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6151/9781615191918.jpg,The Low-Fodmap Diet Cookbook,Sue Shepherd,Paperback,4.0,19.23,$,,9781615191918,Medical,dataset/Medical/0000305.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034720.jpg,In Defence of Food,Michael Pollan,Paperback,4.0,8.22,$,12.4,9780141034720,Medical,dataset/Medical/0000306.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062847058.jpg,Beyond the Pill,Jolene Brighten,Hardback,4.0,20.34,$,24.0,9780062847058,Medical,dataset/Medical/0000307.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7020/9780702051319.jpg,Gray's Anatomy for Students,Richard Drake,Paperback,4.5,81.73,$,,9780702051319,Medical,dataset/Medical/0000308.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6091/9781609186494.jpg,"Treatment Plans and Interventions for Depression and Anxiety Disorders, 2e",Robert L. Leahy,Paperback,4.0,67.81,$,72.0,9781609186494,Medical,dataset/Medical/0000309.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9079/9781907904103.jpg,"Essential Examination, third edition",Alasdair K. B. Ruthven,Spiral bound,4.5,25.99,$,,9781907904103,Medical,dataset/Medical/0000310.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846144479.jpg,Mess,Keri Smith,Paperback,4.0,10.13,$,12.4,9781846144479,Medical,dataset/Medical/0000311.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849057172.jpg,How to Be a Superhero Called Self-Control!,Lauren Brukner,Hardback,4.0,17.32,$,,9781849057172,Medical,dataset/Medical/0000312.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7430/9781743074497.jpg,Clinical Cases for General Practice Exams,Susan Wearne,Paperback,0.0,40.07,$,42.49,9781743074497,Medical,dataset/Medical/0000313.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476749860.jpg,The FastDiet Cookbook,Mimi Spencer,Paperback,3.5,20.34,$,,9781476749860,Medical,dataset/Medical/0000314.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447225997.jpg,All Creatures Great and Small,James Herriot,Paperback,4.5,10.34,$,12.9,9781447225997,Medical,dataset/Medical/0000315.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553382334.jpg,The Wise Heart,Jack Kornfield,Paperback,4.5,17.98,$,20.1,9780553382334,Medical,dataset/Medical/0000316.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6091/9781609184704.jpg,An Early Start for Your Child with Autism,Sally J. Rogers,Paperback,4.5,15.18,$,16.0,9781609184704,Medical,dataset/Medical/0000317.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393707007.jpg,The Polyvagal Theory,Stephen W. Porges,Hardback,4.0,37.06,$,43.7,9780393707007,Medical,dataset/Medical/0000318.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5839/9781583949948.jpg,Trauma And Memory,Peter A. Levine,Paperback,4.0,16.41,$,21.5,9781583949948,Medical,dataset/Medical/0000319.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7020/9780702040511.jpg,Neurological Rehabilitation,Janet H. Carr,Paperback,4.5,48.6,$,53.0,9780702040511,Medical,dataset/Medical/0000320.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5732/9781573229203.jpg,Eat Right for Your Type Comple,Peter D'Adamo,Paperback,3.5,28.88,$,,9781573229203,Medical,dataset/Medical/0000321.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9077/9781907704703.jpg,Neurocomic,Matteo Farinella,Hardback,3.5,15.08,$,18.0,9781907704703,Medical,dataset/Medical/0000322.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8481/9781848191969.jpg,The Spark in the Machine,Dr Daniel Keown,Paperback,4.5,16.98,$,17.0,9781848191969,Medical,dataset/Medical/0000323.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1194/9781119442608.jpg,The Maudsley Prescribing Guidelines in Psychiatry,David M. Taylor,Paperback,4.5,62.12,$,64.4,9781119442608,Medical,dataset/Medical/0000324.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5809/9781580911672.jpg,The New Optimum Nutrition Bible,Patrick Holford,Paperback,4.0,18.49,$,20.1,9781580911672,Medical,dataset/Medical/0000325.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749927486.jpg,Momma And The Meaning Of Life,Irvin D. Yalom,Paperback,4.0,10.56,$,12.9,9780749927486,Medical,dataset/Medical/0000326.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0715/9780071597173.jpg,Body by Science,John R. Little,Paperback,4.0,16.73,$,22.0,9780071597173,Medical,dataset/Medical/0000327.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6262/9781626256224.jpg,The Intuitive Eating Workbook,Evelyn Tribole,Paperback,4.5,20.5,$,21.1,9781626256224,Medical,dataset/Medical/0000328.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9887/9780988775114.jpg,Trim Healthy Mama,Pearl P Barrett,Paperback,4.0,21.49,$,40.0,9780988775114,Medical,dataset/Medical/0000329.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983387.jpg,The Butchering Art,Lindsey Fitzharris,Paperback,4.5,10.02,$,12.4,9780141983387,Medical,dataset/Medical/0000330.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393707878.jpg,The Pocket Guide to The Polyvagal Theory,Stephen Porges,Paperback,4.5,25.29,$,26.5,9780393707878,Medical,dataset/Medical/0000331.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465028023.jpg,The Happiness Hypothesis,Jonathan Haidt,Paperback,4.0,13.82,$,,9780465028023,Medical,dataset/Medical/0000332.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241294758.jpg,How to Be Human,Ruby Wax,Paperback,4.0,7.62,$,13.0,9780241294758,Medical,dataset/Medical/0000333.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0621/9780062130792.jpg,Womancode,Alisa Vitti,Paperback,4.0,14.36,$,17.0,9780062130792,Medical,dataset/Medical/0000334.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9116/9781911617549.jpg,What Doesn't Kill Us,Scott Carney,Paperback,4.0,10.17,$,12.9,9781911617549,Medical,dataset/Medical/0000335.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849053419.jpg,Starving the Anxiety Gremlin,Kate Collins-Donnelly,Paperback,4.5,17.0,$,,9781849053419,Medical,dataset/Medical/0000336.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6091/9781609182298.jpg,Smart but Scattered Teens,Richard Guare,Paperback,4.0,17.14,$,,9781609182298,Medical,dataset/Medical/0000337.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5290/9781529018585.jpg,Twas The Nightshift Before Christmas,Adam Kay,Hardback,4.5,11.1,$,12.4,9781529018585,Medical,dataset/Medical/0000338.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349410067.jpg,Becoming Myself,Irvin D. Yalom,Hardback,4.0,15.35,$,24.0,9780349410067,Medical,dataset/Medical/0000339.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781802663.jpg,True Refuge,Tara Brach,Paperback,4.5,12.71,$,16.0,9781781802663,Medical,dataset/Medical/0000340.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845291556.jpg,A Brief History of Medicine,Paul Strathern,Paperback,4.0,6.6,$,16.0,9781845291556,Medical,dataset/Medical/0000341.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330508902.jpg,The Mind's Eye,Oliver Sacks,Paperback,4.0,8.36,$,12.9,9780330508902,Medical,dataset/Medical/0000342.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7020/9780702057359.jpg,Introduction to Veterinary Anatomy and Physiology Textbook,Victoria Aspinall,Paperback,4.5,44.42,$,,9780702057359,Medical,dataset/Medical/0000343.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849059954.jpg,"The Autism Discussion Page on anxiety, behavior, school, and parenting strategies",Bill Nason,Paperback,4.5,20.93,$,,9781849059954,Medical,dataset/Medical/0000344.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473611771.jpg,Unthinkable,Helen Thomson,Paperback,4.0,6.65,$,12.4,9781473611771,Medical,dataset/Medical/0000345.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393704570.jpg,Trauma and the Body,Pat Ogden,Hardback,4.5,37.11,$,,9780393704570,Medical,dataset/Medical/0000346.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141975344.jpg,Brain On Fire: My Month of Madness,Susannah Cahalan,Paperback,4.0,9.95,$,12.9,9780141975344,Medical,dataset/Medical/0000347.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849010665.jpg,Overcoming Depression 3rd Edition,Prof Paul Gilbert,Paperback,4.0,8.44,$,17.0,9781849010665,Medical,dataset/Medical/0000348.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250127761.jpg,The How Not to Die Cookbook,Michael Greger,Hardback,4.0,24.64,$,36.5,9781250127761,Medical,dataset/Medical/0000349.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1951/9780195115017.jpg,Becoming Attached,Robert Karen,Paperback,4.0,20.3,$,21.95,9780195115017,Medical,dataset/Medical/0000350.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0718/9780071825108.jpg,"Ganong's Review of Medical Physiology, Twenty-Fifth Edition",Kim E. Barrett,Paperback,4.0,55.68,$,65.26,9780071825108,Medical,dataset/Medical/0000351.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785922633.jpg,A Therapeutic Treasure Box for Working with Children and Adolescents with Developmental Trauma,Karen Treisman,Paperback,4.5,38.96,$,,9781785922633,Medical,dataset/Medical/0000352.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8490/9781849014496.jpg,The Alphabet of the Human Heart,Matthew Johnstone,Paperback,4.5,10.98,$,16.0,9781849014496,Medical,dataset/Medical/0000353.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5564/9781556439698.jpg,Overcoming Trauma Through Yoga,David Emerson,Paperback,4.0,14.33,$,20.1,9781556439698,Medical,dataset/Medical/0000354.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9392/9780939266067.jpg,Windows to Our Children,Violet Oaklander,Paperback,4.5,24.54,$,30.0,9780939266067,Medical,dataset/Medical/0000355.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743314753.jpg,Social Work Practice in Mental Health,Robert Bland,Paperback,4.0,40.54,$,44.0,9781743314753,Medical,dataset/Medical/0000356.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7295/9780729542647.jpg,Understanding Pathophysiology Anz 3e,Judy Craft,Paperback,0.0,95.14,$,102.48,9780729542647,Medical,dataset/Medical/0000357.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6262/9781626251205.jpg,The Upward Spiral,Alex Korb,Paperback,4.5,12.28,$,17.0,9781626251205,Medical,dataset/Medical/0000358.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6262/9781626253186.jpg,The Worry Trick,David A. Carbonell,Paperback,4.0,10.22,$,16.0,9781626253186,Medical,dataset/Medical/0000359.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6848/9780684853949.jpg,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver W Sacks,Paperback,4.0,14.07,$,15.95,9780684853949,Medical,dataset/Medical/0000360.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590301319.jpg,Yoga Therapy,A.G. Mohan,Paperback,4.0,22.7,$,29.9,9781590301319,Medical,dataset/Medical/0000361.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393301359.jpg,My Voice Will Go with You,Sidney Rosen,Paperback,4.5,13.82,$,14.8,9780393301359,Medical,dataset/Medical/0000362.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9856/9780985690434.jpg,Why Isn't My Brain Working?,Datis Kharrazian,Paperback,4.5,23.14,$,24.2,9780985690434,Medical,dataset/Medical/0000363.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433801310.jpg,It Hurts When I Poop!,Howard J. Bennett,Paperback,3.5,9.06,$,10.3,9781433801310,Medical,dataset/Medical/0000364.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8812/9781881217404.jpg,Miller's Review of Critical Vaccine Studies,Neil Z. Miller,Paperback,4.5,16.48,$,26.3,9781881217404,Medical,dataset/Medical/0000365.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5583/9781558320383.jpg,Active Birth,Janet Balaskas,Paperback,4.0,19.44,$,,9781558320383,Medical,dataset/Medical/0000366.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401902100.jpg,The Reconnection,Eric Pearl,Paperback,4.0,12.89,$,16.0,9781401902100,Medical,dataset/Medical/0000367.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608825820.jpg,Self-Esteem Workbook for Teens,Lisa M. Schab,Paperback,4.0,13.46,$,18.0,9781608825820,Medical,dataset/Medical/0000368.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9613/9780961307370.jpg,The Aware Baby,Ph.D  Aletha J. Solter,Paperback,4.0,16.24,$,17.0,9780961307370,Medical,dataset/Medical/0000369.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345303356.jpg,Play Therapy,Virginia M. Axline,Paperback,4.0,8.58,$,9.3,9780345303356,Medical,dataset/Medical/0000370.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405933940.jpg,The Longevity Diet,Valter Longo,Paperback,4.0,11.52,$,12.9,9781405933940,Medical,dataset/Medical/0000371.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781800577.jpg,An Introduction to the Lightning Process (R),Phil Parker,Paperback,3.5,12.79,$,18.0,9781781800577,Medical,dataset/Medical/0000372.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6151/9781615190218.jpg,Baby-Led Weaning,Gill Rapley,Paperback,4.0,13.13,$,,9781615190218,Medical,dataset/Medical/0000373.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6700/9780670038305.jpg,The Brain That Changes Itself,Norman Doidge,Hardback,4.0,25.17,$,26.0,9780670038305,Medical,dataset/Medical/0000374.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4557/9781455770052.jpg,Guyton and Hall Textbook of Medical Physiology,John E. Hall,Hardback,4.0,93.3,$,105.4,9781455770052,Medical,dataset/Medical/0000375.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1076/9781107686465.jpg,Stahl's Essential Psychopharmacology,Stephen M. Stahl,Paperback,4.5,77.99,$,99.19,9781107686465,Medical,dataset/Medical/0000376.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465020119.jpg,Love's Executioner,Irvin D. Yalom,Paperback,4.0,14.17,$,,9780465020119,Medical,dataset/Medical/0000377.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433805608.jpg,Concise Rules of APA Style,American Psychological Association,Spiral bound,4.0,24.57,$,34.5,9781433805608,Medical,dataset/Medical/0000378.jpg
